customer_id,customer_name,customer_segment,city,region,signup_date,credit_class,autopay_flag,active_flag,ticket_count,open_ticket_count,avg_resolution_hours,total_data_gb,dropped_calls,poor_qoe_sessions,billed_amount,open_amount,past_due_invoices,churn_risk_score
CUST00000048,Alex Patel 48,Consumer,Phoenix,Southwest,2022-07-09,D,True,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000071,Jordan Brown 71,Consumer,San Diego,West,2021-01-19,A,True,True,4.0,2.0,67.5,0.5863720703125,1.0,0.0,396.27,286.76,2.0,18.5
CUST00000079,Jordan Smith 79,Consumer,Jacksonville,Southeast,,A,False,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000081,Alex Kim 81,Government,Austin,Southwest,2019-04-13,C,True,False,3.0,0.0,68.33333333333333,4.310390625,0.0,2.0,256.32,52.65,1.0,28.5
CUST00000083,Riley Lee 83,Consumer,Columbus,Midwest,2024-09-30,A,False,False,1.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000094,Morgan Patel 94,Consumer,Nashville,Southeast,,A,False,False,2.0,0.0,74.5,8.3491865234375,2.0,0.0,239.54999999999998,239.54999999999998,1.0,27.0
CUST00000099,Alex Patel 99,Consumer,Jacksonville,Southeast,2024-05-05,A,True,False,2.0,0.0,101.0,4.2705966796874995,0.0,0.0,411.07,411.07,1.0,26.0
CUST00000106,Riley Brown 106,Enterprise,Austin,Southwest,,A,True,False,1.0,0.0,35.0,12.744142578125,1.0,0.0,797.49,577.8499999999999,3.0,28.5
CUST00000109,Morgan Patel 109,Consumer,Chicago,Midwest,,A,True,False,2.0,0.0,76.0,14.200984375,1.0,1.0,964.13,857.36,2.0,28.75
CUST00000115,Riley Kim 115,Consumer,Atlanta,Southeast,2022-08-22,D,True,False,0.0,0.0,,7.8477265625,1.0,0.0,471.90999999999997,390.89,2.0,24.5
CUST00000117,Morgan Patel 117,Enterprise,Columbus,Midwest,2021-06-23,C,True,False,4.0,0.0,76.75,16.4657890625,1.0,0.0,579.76,526.22,2.0,32.5
CUST00000118,Taylor Patel 118,Enterprise,Nashville,Southeast,2018-03-29,C,False,False,0.0,0.0,,5.221998046875,0.0,1.0,158.51,19.120000000000005,1.0,22.25
CUST00000123,Alex Patel 123,Consumer,Jacksonville,Southeast,,C,True,False,2.0,0.0,20.5,6.0243564453125,1.0,0.0,622.81,622.81,2.0,28.5
CUST00000124,Taylor Brown 124,Small Business,Albuquerque,Southwest,,B,False,False,0.0,0.0,,7.8029023437500005,0.0,0.0,875.43,534.27,3.0,26.0
CUST00000134,Morgan Brown 134,Small Business,Phoenix,Southwest,,A,True,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000136,Alex Brown 136,Consumer,Buffalo,Northeast,2021-04-23,A,False,False,0.0,0.0,,7.8260419921875,1.0,0.0,690.1600000000001,0.0,0.0,20.5
CUST00000139,Alex Smith 139,Consumer,Austin,Southwest,2018-05-27,B,True,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000148,Jordan Lee 148,Consumer,Nashville,Southeast,2024-09-27,C,True,False,3.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
CUST00000150,Riley Garcia 150,Government,Boston,Northeast,,A,True,False,2.0,0.0,48.0,2.7595009765625003,1.0,1.0,107.35,61.73,0.0,24.75
CUST00000158,Morgan Lee 158,Government,Birmingham,Southeast,2019-05-23,A,False,False,0.0,0.0,,5.4431787109375,1.0,0.0,271.9,271.9,1.0,22.5
CUST00000163,Jordan Kim 163,Government,Detroit,Midwest,,D,True,False,1.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000168,Morgan Garcia 168,Small Business,Boston,Northeast,,A,True,False,1.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000170,Casey Smith 170,Small Business,Detroit,Midwest,,D,True,False,1.0,0.0,68.0,13.9965498046875,1.0,4.0,671.69,117.17,1.0,25.5
CUST00000171,Alex Brown 171,Consumer,Albuquerque,Southwest,2024-06-22,D,True,False,1.0,1.0,,3.62989453125,3.0,1.0,298.01,264.25,1.0,28.75
CUST00000175,Morgan Smith 175,Government,Chicago,Midwest,2018-02-14,C,True,False,4.0,1.0,52.0,9.8746015625,2.0,0.0,384.21,179.82,1.0,34.0
CUST00000176,Casey Smith 176,Consumer,Denver,West,,D,True,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000188,Riley Garcia 188,Small Business,Denver,West,,A,False,False,0.0,0.0,,1.911080078125,0.0,1.0,320.27,23.66,1.0,22.25
CUST00000189,Riley Smith 189,Consumer,Albuquerque,Southwest,2019-11-26,B,False,False,2.0,0.0,84.0,6.05289453125,2.0,1.0,208.52,208.52,1.0,27.25
CUST00000191,Jordan Kim 191,Consumer,Nashville,Southeast,2019-04-24,D,True,False,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000193,Alex Garcia 193,Enterprise,Denver,West,2018-05-15,A,False,True,4.0,1.0,82.0,9.7351083984375,2.0,0.0,593.13,568.79,2.0,16.0
CUST00000203,Riley Garcia 203,Consumer,Birmingham,Southeast,,B,False,False,3.0,1.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
CUST00000212,Riley Kim 212,Enterprise,Phoenix,Southwest,,B,False,False,1.0,1.0,,3.765115234375,2.0,1.0,394.75,364.18,2.0,30.25
CUST00000213,Morgan Patel 213,Consumer,Buffalo,Northeast,2018-04-24,C,True,False,3.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
CUST00000215,Riley Smith 215,Enterprise,Buffalo,Northeast,2023-11-12,A,False,False,2.0,0.0,42.0,7.011181640625,3.0,2.0,643.74,196.2,1.0,28.0
CUST00000222,Jordan Smith 222,Small Business,Chicago,Midwest,2024-07-23,B,False,False,3.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
CUST00000223,Jordan Lee 223,Small Business,Philadelphia,Northeast,,A,False,False,3.0,0.0,67.0,1.8423623046875,0.0,0.0,220.34,25.02,0.0,26.0
CUST00000240,Alex Patel 240,Consumer,Boston,Northeast,2023-04-25,A,False,False,4.0,0.0,37.5,10.2380693359375,2.0,1.0,780.75,453.35,1.0,31.25
CUST00000244,Jordan Smith 244,Enterprise,Philadelphia,Northeast,2019-02-28,C,False,False,1.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000248,Casey Lee 248,Consumer,Albany,Northeast,,A,True,False,0.0,0.0,,4.4110087890625,1.0,0.0,430.2,196.38,0.0,20.5
CUST00000261,Riley Garcia 261,Consumer,Phoenix,Southwest,,A,True,False,1.0,0.0,115.0,1.8313369140625,1.0,0.0,267.65999999999997,156.6,1.0,24.5
CUST00000264,Riley Brown 264,Enterprise,Detroit,Midwest,,B,False,False,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.0
CUST00000276,Taylor Smith 276,Small Business,Austin,Southwest,2022-08-16,A,False,False,3.0,0.0,50.666666666666664,1.4024511718750001,0.0,2.0,388.02,388.02,1.0,28.5
CUST00000279,Casey Patel 279,Consumer,Jacksonville,Southeast,2023-05-14,A,True,False,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000284,Casey Garcia 284,Consumer,Birmingham,Southeast,2025-10-11,D,False,False,0.0,0.0,,6.873369140625,2.0,1.0,731.92,378.84,1.0,23.25
CUST00000286,Casey Kim 286,Small Business,Albany,Northeast,,B,False,False,1.0,0.0,63.0,3.4113037109375,2.0,0.0,537.82,245.0,2.0,27.0
CUST00000287,Alex Patel 287,Consumer,Albany,Northeast,2021-05-25,A,False,False,0.0,0.0,,6.727693359375,2.0,0.0,585.33,478.88000000000005,2.0,25.0
CUST00000296,Taylor Smith 296,Consumer,Indianapolis,Midwest,2022-03-05,A,True,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000297,Alex Garcia 297,Enterprise,Denver,West,,B,True,True,5.0,0.0,42.4,13.7926787109375,5.0,0.0,666.5699999999999,401.28999999999996,2.0,16.5
CUST00000298,Casey Brown 298,Small Business,Dallas,Southwest,2025-12-28,D,False,False,0.0,0.0,,1.8684921875,1.0,0.0,110.74,110.74,1.0,22.5
CUST00000300,Casey Brown 300,Enterprise,Columbus,Midwest,2023-05-24,C,True,False,1.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000301,Taylor Lee 301,Consumer,Birmingham,Southeast,,C,True,False,1.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000308,Jordan Brown 308,Government,Philadelphia,Northeast,,D,False,False,4.0,1.0,82.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,31.0
CUST00000314,Casey Lee 314,Consumer,Austin,Southwest,2023-02-21,C,False,False,2.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,30.0
CUST00000320,Taylor Kim 320,Government,Philadelphia,Northeast,,C,False,False,2.0,1.0,8.0,3.6874687500000003,1.0,0.0,216.0,216.0,1.0,29.5
CUST00000329,Alex Patel 329,Consumer,Denver,West,2024-07-25,D,True,False,1.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000344,Riley Lee 344,Small Business,Buffalo,Northeast,2018-09-30,C,False,False,2.0,1.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
CUST00000349,Casey Smith 349,Small Business,Atlanta,Southeast,,A,True,False,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000358,Casey Smith 358,Small Business,San Diego,West,,A,False,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000368,Casey Kim 368,Government,Boston,Northeast,,C,True,False,5.0,1.0,35.75,7.315447265625,0.0,1.0,329.53999999999996,0.0,0.0,33.25
CUST00000375,Jordan Smith 375,Consumer,Austin,Southwest,2024-10-10,A,True,False,0.0,0.0,,12.364748046874999,1.0,0.0,379.33,224.57,2.0,24.5
CUST00000379,Taylor Smith 379,Enterprise,Indianapolis,Midwest,2024-11-28,A,False,False,2.0,0.0,72.0,11.6121826171875,2.0,1.0,421.61,421.61,2.0,29.25
CUST00000384,Riley Garcia 384,Consumer,Portland,West,2021-03-22,A,False,False,3.0,0.0,80.33333333333333,6.2899521484375,0.0,0.0,336.7,114.91,1.0,28.0
CUST00000391,Morgan Patel 391,Small Business,Atlanta,Southeast,,B,False,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000393,Taylor Brown 393,Consumer,Phoenix,Southwest,,C,False,False,0.0,0.0,,3.613544921875,0.0,1.0,287.03,29.09,1.0,22.25
CUST00000414,Riley Smith 414,Government,Portland,West,,B,False,False,1.0,0.0,46.0,7.6366806640625,0.0,0.0,449.7,256.88,2.0,26.0
CUST00000420,Alex Garcia 420,Enterprise,Indianapolis,Midwest,,B,True,False,2.0,0.0,107.0,2.0006425781250003,1.0,1.0,125.92999999999999,125.92999999999999,1.0,26.75
CUST00000423,Morgan Kim 423,Government,Albuquerque,Southwest,2023-07-07,A,False,False,2.0,0.0,25.5,13.80676171875,0.0,1.0,137.62,61.56,1.0,26.25
CUST00000431,Taylor Brown 431,Small Business,Birmingham,Southeast,,A,True,False,3.0,2.0,55.0,3.157607421875,0.0,0.0,247.45,247.45,1.0,34.0
CUST00000433,Jordan Smith 433,Consumer,Boston,Northeast,,B,False,False,4.0,1.0,69.33333333333333,5.3919443359375,2.0,1.0,463.72,245.89,0.0,32.25
CUST00000434,Jordan Lee 434,Enterprise,Detroit,Midwest,,D,True,False,2.0,0.0,47.0,4.2534140625,2.0,0.0,298.82,258.68,0.0,25.0
CUST00000436,Jordan Smith 436,Consumer,Detroit,Midwest,2024-09-11,C,False,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000439,Jordan Brown 439,Consumer,Atlanta,Southeast,,D,True,False,1.0,0.0,120.0,4.645975585937499,2.0,0.0,93.61,93.61,1.0,25.0
CUST00000440,Casey Patel 440,Enterprise,Buffalo,Northeast,2019-08-07,C,False,False,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.0
CUST00000447,Morgan Kim 447,Consumer,Philadelphia,Northeast,2025-12-26,C,False,False,1.0,0.0,96.0,8.3635595703125,1.0,0.0,415.8,154.7,1.0,24.5
CUST00000453,Taylor Garcia 453,Consumer,Columbus,Midwest,,C,False,False,1.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000459,Alex Brown 459,Government,Atlanta,Southeast,,C,False,False,1.0,0.0,1.0,7.6090107421875,0.0,1.0,831.62,586.87,3.0,28.25
CUST00000461,Alex Kim 461,Small Business,Detroit,Midwest,,C,True,True,3.0,1.0,92.5,18.0705595703125,3.0,4.0,555.86,401.93,2.0,15.5
CUST00000475,Alex Kim 475,Consumer,San Diego,West,,A,False,False,2.0,0.0,49.0,9.926664062499999,1.0,0.0,377.09000000000003,285.58,1.0,26.5
CUST00000477,Taylor Smith 477,Consumer,Albuquerque,Southwest,2019-03-09,C,True,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000480,Taylor Brown 480,Consumer,Indianapolis,Midwest,2020-05-11,A,False,False,1.0,0.0,38.0,13.5592841796875,2.0,3.0,810.5600000000001,167.02000000000004,1.0,25.75
CUST00000484,Alex Kim 484,Enterprise,Boston,Northeast,,A,True,False,2.0,1.0,73.0,6.9003056640625005,1.0,0.0,499.51,244.77999999999997,2.0,31.5
CUST00000490,Jordan Patel 490,Consumer,Albuquerque,Southwest,,A,False,False,1.0,0.0,57.0,13.6986044921875,0.0,1.0,792.66,792.66,3.0,28.25
CUST00000492,Morgan Patel 492,Small Business,Portland,West,,A,False,False,2.0,0.0,84.0,5.6112158203125,1.0,1.0,249.98000000000002,124.99000000000001,1.0,26.75
CUST00000498,Casey Garcia 498,Government,Chicago,Midwest,,A,True,False,3.0,2.0,35.0,20.358749023437497,2.0,0.0,592.08,493.07000000000005,3.0,39.0
CUST00000502,Casey Lee 502,Consumer,Indianapolis,Midwest,,A,False,False,4.0,0.0,66.75,19.765744140625,0.0,2.0,1032.74,495.85,1.0,30.5
CUST00000503,Jordan Kim 503,Enterprise,Indianapolis,Midwest,,A,True,False,4.0,1.0,58.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,31.0
CUST00000504,Riley Patel 504,Consumer,Indianapolis,Midwest,,C,True,False,0.0,0.0,,3.6270957031249997,0.0,0.0,225.98999999999998,62.73,1.0,22.0
CUST00000507,Jordan Smith 507,Consumer,Austin,Southwest,2025-06-27,A,False,False,3.0,2.0,4.0,3.4419853515625,2.0,0.0,384.84000000000003,361.69,3.0,39.0
CUST00000519,Morgan Lee 519,Small Business,Chicago,Midwest,,A,False,False,0.0,0.0,,9.6726171875,1.0,0.0,411.86,191.61,1.0,22.5
CUST00000529,Riley Lee 529,Small Business,Philadelphia,Northeast,,C,False,True,4.0,2.0,66.5,5.590152343750001,2.0,0.0,550.3100000000001,509.35,2.0,19.0
CUST00000533,Alex Brown 533,Enterprise,Phoenix,Southwest,2023-04-10,D,False,False,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000538,Riley Brown 538,Consumer,Nashville,Southeast,2020-01-27,A,True,False,1.0,0.0,1.0,9.5976748046875,0.0,2.0,452.06,372.75,2.0,26.5
CUST00000542,Riley Kim 542,Enterprise,San Diego,West,,C,True,False,1.0,0.0,82.0,3.5844267578125,0.0,0.0,405.17,157.33,0.0,22.0
CUST00000543,Riley Lee 543,Consumer,Buffalo,Northeast,2018-07-30,C,True,False,1.0,0.0,112.0,18.5411220703125,5.0,1.0,1111.67,911.74,4.0,32.75
CUST00000545,Jordan Smith 545,Consumer,Denver,West,2023-12-20,A,False,False,0.0,0.0,,1.08737109375,2.0,0.0,483.44,295.59000000000003,2.0,25.0
CUST00000547,Taylor Smith 547,Enterprise,Dallas,Southwest,2026-03-18,A,False,False,3.0,0.0,91.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,26.0
CUST00000554,Morgan Garcia 554,Consumer,Birmingham,Southeast,2021-07-04,A,False,False,2.0,1.0,46.0,2.691025390625,0.0,0.0,228.12,0.0,0.0,27.0
CUST00000590,Alex Lee 590,Small Business,Columbus,Midwest,,D,True,False,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000596,Alex Garcia 596,Consumer,Austin,Southwest,,B,False,False,1.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000606,Morgan Garcia 606,Enterprise,Detroit,Midwest,2018-10-11,C,False,False,0.0,0.0,,2.2501171875,0.0,0.0,462.19,462.19,1.0,22.0
CUST00000618,Morgan Kim 618,Government,Chicago,Midwest,2025-04-13,A,True,False,0.0,0.0,,4.204383789062501,2.0,0.0,326.12,181.32999999999998,1.0,23.0
CUST00000625,Taylor Smith 625,Government,Albany,Northeast,2025-11-18,B,False,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000630,Casey Garcia 630,Consumer,Detroit,Midwest,2020-09-08,B,False,False,2.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
CUST00000632,Jordan Garcia 632,Consumer,Albany,Northeast,,D,False,False,2.0,0.0,28.5,2.154298828125,1.0,0.0,155.57,13.280000000000001,1.0,26.5
CUST00000634,Morgan Kim 634,Consumer,San Diego,West,,B,True,False,1.0,0.0,59.0,1.2850576171875,0.0,0.0,237.0,237.0,1.0,24.0
CUST00000636,Morgan Brown 636,Consumer,Jacksonville,Southeast,,A,False,False,3.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
CUST00000643,Casey Lee 643,Government,Detroit,Midwest,,C,True,False,2.0,0.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,24.0
CUST00000644,Riley Garcia 644,Consumer,Detroit,Midwest,,A,True,False,4.0,0.0,50.75,0.0,0.0,0.0,0.0,0.0,0.0,28.0
CUST00000649,Morgan Garcia 649,Consumer,Seattle,West,,D,False,False,0.0,0.0,,6.629672851562501,0.0,1.0,339.18,339.18,1.0,22.25
CUST00000650,Jordan Brown 650,Consumer,Jacksonville,Southeast,2022-09-23,C,True,False,2.0,0.0,70.5,6.961669921875,0.0,0.0,328.5,132.92,0.0,24.0
CUST00000653,Taylor Brown 653,Government,Boston,Northeast,2020-10-27,A,True,False,2.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
CUST00000658,Jordan Lee 658,Enterprise,Chicago,Midwest,2024-04-19,B,True,False,3.0,1.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
CUST00000662,Morgan Lee 662,Enterprise,Buffalo,Northeast,2018-10-15,D,False,False,1.0,0.0,61.0,7.8187333984375,1.0,1.0,595.91,0.0,0.0,22.75
CUST00000665,Riley Lee 665,Small Business,Chicago,Midwest,2025-08-20,C,True,False,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000668,Casey Kim 668,Small Business,Denver,West,,A,True,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000670,Casey Garcia 670,Consumer,Chicago,Midwest,,A,True,False,0.0,0.0,,6.715578125,2.0,3.0,651.88,356.55,2.0,25.75
CUST00000672,Alex Smith 672,Consumer,Austin,Southwest,,A,False,False,3.0,0.0,51.333333333333336,6.730140624999999,2.0,1.0,1090.01,713.9,3.0,33.25
CUST00000674,Riley Kim 674,Government,Detroit,Midwest,2026-01-11,A,True,False,1.0,0.0,103.0,4.3060791015625,0.0,0.0,320.69,320.69,1.0,24.0
CUST00000679,Taylor Brown 679,Consumer,Seattle,West,,C,True,False,3.0,0.0,67.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,26.0
CUST00000684,Jordan Smith 684,Consumer,Nashville,Southeast,,C,False,False,0.0,0.0,,1.8952080078125,1.0,1.0,236.67,236.67,1.0,22.75
CUST00000685,Casey Kim 685,Enterprise,Atlanta,Southeast,2025-04-23,A,True,False,2.0,0.0,55.0,4.0049423828125,0.0,1.0,228.20000000000002,228.20000000000002,1.0,26.25
CUST00000689,Alex Kim 689,Government,Philadelphia,Northeast,,D,True,True,3.0,2.0,20.0,4.243611328125,2.0,2.0,277.43,277.43,1.0,15.5
CUST00000700,Taylor Lee 700,Enterprise,San Diego,West,,B,False,False,1.0,0.0,31.0,3.326029296875,2.0,1.0,147.52,0.0,0.0,23.25
CUST00000708,Alex Lee 708,Enterprise,Austin,Southwest,,D,False,False,3.0,0.0,85.0,1.3120849609375,1.0,0.0,692.72,435.89,2.0,30.5
CUST00000716,Taylor Patel 716,Consumer,Boston,Northeast,,A,False,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000718,Alex Garcia 718,Enterprise,Jacksonville,Southeast,2025-04-27,A,True,False,2.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
CUST00000719,Morgan Smith 719,Consumer,Phoenix,Southwest,2025-12-05,C,True,False,4.0,0.0,63.5,4.837748046875,1.0,1.0,419.45,354.68,2.0,32.75
CUST00000721,Alex Smith 721,Enterprise,Seattle,West,,B,False,False,1.0,0.0,89.0,2.7036416015625,0.0,1.0,624.5500000000001,406.59000000000003,1.0,24.25
CUST00000722,Morgan Brown 722,Consumer,Phoenix,Southwest,,B,True,False,1.0,0.0,71.0,3.7532705078125,0.0,0.0,73.45,0.0,0.0,22.0
CUST00000734,Morgan Lee 734,Consumer,Columbus,Midwest,2021-07-17,B,False,False,0.0,0.0,,3.036548828125,0.0,0.0,286.75,286.75,1.0,22.0
CUST00000738,Riley Smith 738,Consumer,Columbus,Midwest,,A,False,False,1.0,0.0,65.0,4.7401962890625,0.0,1.0,528.14,353.83000000000004,2.0,26.25
CUST00000754,Alex Kim 754,Enterprise,Jacksonville,Southeast,,A,True,False,2.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,24.0
CUST00000761,Jordan Patel 761,Enterprise,Nashville,Southeast,,A,True,False,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.0
CUST00000763,Jordan Smith 763,Consumer,Chicago,Midwest,2018-05-16,D,False,True,6.0,1.0,69.4,0.0,0.0,0.0,0.0,0.0,0.0,15.0
CUST00000766,Jordan Patel 766,Consumer,San Diego,West,2025-03-16,A,False,False,3.0,0.0,64.33333333333333,3.0017744140625,0.0,1.0,240.19,0.0,0.0,26.25
CUST00000777,Casey Garcia 777,Consumer,Dallas,Southwest,2026-04-27,A,False,False,2.0,0.0,67.0,13.52539453125,3.0,2.0,645.61,246.39999999999998,1.0,28.0
CUST00000779,Alex Kim 779,Enterprise,Nashville,Southeast,2019-11-02,D,True,False,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000781,Morgan Brown 781,Consumer,Austin,Southwest,2023-07-26,B,False,False,2.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
CUST00000783,Jordan Lee 783,Government,Chicago,Midwest,2023-06-04,D,True,False,6.0,2.0,73.25,5.6230224609375,1.0,2.0,560.64,220.03,1.0,41.0
CUST00000789,Alex Smith 789,Consumer,Portland,West,,D,False,False,1.0,0.0,102.0,5.435283203125,2.0,1.0,271.79999999999995,110.91,1.0,25.25
CUST00000792,Morgan Smith 792,Consumer,Albuquerque,Southwest,2021-05-31,D,False,False,2.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
CUST00000794,Alex Lee 794,Enterprise,Seattle,West,2024-08-21,C,False,False,2.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
CUST00000803,Jordan Garcia 803,Consumer,San Diego,West,2024-09-30,A,True,False,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000808,Morgan Smith 808,Consumer,Phoenix,Southwest,,A,True,True,6.0,0.0,47.5,19.197474609375,1.0,1.0,500.98,358.78000000000003,2.0,16.75
CUST00000809,Riley Patel 809,Enterprise,Columbus,Midwest,2020-04-24,D,False,False,2.0,0.0,71.0,21.3590634765625,0.0,1.0,933.03,572.0,1.0,26.25
CUST00000811,Riley Smith 811,Consumer,Birmingham,Southeast,,A,False,False,3.0,0.0,62.666666666666664,3.3365966796874997,1.0,0.0,788.04,292.89,1.0,28.5
CUST00000812,Jordan Smith 812,Government,Jacksonville,Southeast,2019-03-02,A,False,False,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
CUST00000816,Riley Garcia 816,Enterprise,Birmingham,Southeast,2019-10-28,D,True,False,2.0,1.0,111.0,14.7075400390625,3.0,1.0,433.33,248.23,1.0,30.75
CUST00000826,Alex Brown 826,Enterprise,Albany,Northeast,,C,True,False,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.0
CUST00000830,Riley Brown 830,Small Business,Chicago,Midwest,2022-05-15,A,False,True,4.0,0.0,45.75,18.9276923828125,3.0,0.0,844.87,624.57,3.0,15.5
CUST00000833,Alex Brown 833,Government,Portland,West,2018-10-15,A,True,False,3.0,0.0,33.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,26.0
CUST00000834,Jordan Lee 834,Government,Indianapolis,Midwest,2023-01-05,B,False,False,3.0,1.0,93.5,7.1506552734375,0.0,0.0,292.92,0.0,0.0,29.0
CUST00000837,Taylor Kim 837,Enterprise,Philadelphia,Northeast,,B,False,False,2.0,0.0,44.5,0.0,0.0,0.0,0.0,0.0,0.0,24.0
